userName,at,content,score
Pengguna Google,2025-03-20 21:29:50,Kadang ga bisa dibuka masa harus update padahal baru satu Minggu update,1
Pengguna Google,2025-03-28 00:11:05,Apk nya udah di updet makin gx bisa buka msh dgn keluhan yg sama seteelah sekian lama.☝️☝️,4
Pengguna Google,2025-03-22 08:40:06,"bagus' aja si,tp itu balikin fitur simpan lg.soalny stiap abis fto hrus upload dlu, sdngkan aku mls upload fto/video ke tiktok",4
Pengguna Google,2025-03-26 09:47:43,Bagus tapi ngurangin kouta banyak banget !!! Seterah kalian mau download atau gk,5
Pengguna Google,2025-02-23 02:21:04,akun ku kok belum bisa live ya padahal pengikutnya banyak dan streak api nya belum muncul ayo lah tiktok nggak jelas bangett,3
Pengguna Google,2025-03-01 05:46:05,"ga seru ih, banyak bugnya ga di perbaiki terus",2
Pengguna Google,2025-02-21 22:56:20,lancar si lancar aja tapi setiap pagi kalau mau buka tiktok gak bisa gak tau ngeleg atau dari sana nya,4
Pengguna Google,2025-02-24 11:48:49,Ga bisa diupdate berulang ulang dicoba aplikasi sampah,1
Pengguna Google,2025-02-22 17:34:55,Apk tholol akun gua tiba tiba keluar sendiri ga bisa login dan g bisa reset kata sandi nih apk kenapa njing?,1
Pengguna Google,2025-03-06 09:01:02,keseringan bug bolak balik hapus aplikasi sama download aplikasi gara-gara stuck logo terus,1
Pengguna Google,2025-03-04 14:22:46,"Notifnya tidak muncul di hp, abis uninstall draff nya ilang semua",2
Pengguna Google,2025-03-30 13:03:51,"aplikasi ini dapat menghibur semua orang maupun orang dewasa ortu maupun anak"" aplikasi ini asik banget lohh yuk di download sekarang cepet""'an dan ini juga bisa untuk menghibur orang lain buruan download",5
Pengguna Google,2025-03-07 00:04:28,"Ga suka, apaan suka update mulu, jarang jarangin update, bikin ngelag aja.",1
Pengguna Google,2025-02-26 12:37:18,Mengoptimalkan & mempercepat aplikasii tiktok tidk bsa di buka,1
Pengguna Google,2025-03-02 15:41:28,"selalu kena pelanggaran komen, padahal komenannya gpp tapi kena pelanggaran trs dihapus, ditambah suka kesel sama sistem yg ga ngasi pelanggaran ke orng² yg komennya kasar, byk bgt yg komennya kasar tapi ga kena pelanggaran, trs yg komennya g kasar kena pelanggaran, hampir setiap hari ada aja komenan yg diapus karna pelanggaran, tolong sistemnya dibenerin",1
Pengguna Google,2025-02-27 23:42:06,Menurut ku tiktok itu lebih bagus trus kita hpy gak mumet ada caanda tawa trus trhibur sama satu lain,5
Pengguna Google,2025-03-31 15:20:10,"makin kesini makin lemot apli nya ,tolong di tingkat kan lagi dn di turunkan lagi MB nya",5
Pengguna Google,2025-02-26 07:26:02,ke update sendiri tanpa di update + gada velocity + ga bisa nyimpen vidio / foto tnpa watermak,3
Pengguna Google,2025-03-05 03:09:44,"Aplikasinya sdh bgs, tp kok disetiap vidio gk ada ""posting ulang""nya sih😭🥲",4
Pengguna Google,2025-02-27 03:16:32,Karena minusnya kadang gak bisa dibuka tiktoknya jadi saya download ulang terus,4
Pengguna Google,2025-03-03 00:52:00,aplikasi nya bagus tapi kadang ngelag nah kalo udah ngelag banget harus donlowd ulangg,4
Pengguna Google,2025-03-06 21:50:38,"Sudah diupdate malahan nggk bisa dibuka,tolong diperbaiki",2
Pengguna Google,2025-02-21 12:44:12,Sering bermasalah saat scroll kebawah dan gak bisa balik scroll ke atas,3
Pengguna Google,2025-03-10 07:39:52,Bagus bngt applikasi nya bisa bikin vidio yang lagi trend bagus deh pokoknya,5
Pengguna Google,2025-03-07 21:18:11,"Apa ada yg hrs diperbaiki PD akun sy, Apk tiktok sering ga bisa dibuka, hrs menginstal hampir tiap hari 😇😇😇",1
Pengguna Google,2025-03-01 06:37:46,"Apalah makin gak jelas aplikasi tiktok, tolong lah di perbaiki",1
Pengguna Google,2025-03-07 11:46:40,"Buatin fitur komen foto dong, soalnya banyak yang gak bisa komen pake foto hhhh",5
Pengguna Google,2025-03-01 14:26:59,"Mau masuk ke tiktok malah ngeblank kluar sendiri pdhal pke tiktok dh dari lama, knp skr gini.",5
Pengguna Google,2025-03-09 05:53:09,"banyak bug udh gitu berat banget lagi apk nya, terus suka ngestuck di logo mlu",1
Pengguna Google,2025-04-01 06:25:45,"tiktok menghambat para akun tiktok pemula yang tidak di kasih fyp dalam setiap vidio yang di unggah nya, tolong sekali lagi untuk tiktok menatayangkan vidio di akun kecil agar bisa fyp",1
Pengguna Google,2025-03-05 14:32:30,"Videonya kenapa suka diulang-ulang terus, padahal sudah disegarkan feed video",3
Pengguna Google,2025-03-08 22:40:58,"waktu saya login, dan pencet kamera. tiba tiba ke logika out sendiri, dan bgitu terus",1
Pengguna Google,2025-02-22 15:25:00,"kok akun saya 5 di blok semua?padahal saya tidak melanggar peraturan gajelas banget tiba tiba di blok,dan juga gabisa buat tiktokan lagi tolong benerin lah tiktok",1
Pengguna Google,2025-03-23 05:28:49,menyesal belanja di titok barng g ada yang aesual Parah sekarang ga bisa tarik dana parah hanya orang tolol yang ngasih bitang 5 dn sekarang sya bely sesuatu ga da hasih barang rusak ga bisa di gunkan sma sekli ...mau di kemblikan bayak alasan di pihak 1 sma lainn nya..ga mutu,1
Pengguna Google,2025-03-09 04:18:52,"Aplikasi ini, selalu bermasalah. Hp tiba2 hang. Tolong di benarin lagi.",3
Pengguna Google,2025-03-18 12:55:10,aplikasi sering keluar sendiri tolong di perbaiki bug nyaa,1
Pengguna Google,2025-03-12 10:51:12,"makin di update makin ngelag , jaringan ku bagus , memo jg ga penuh , tpi ttp ngelag . perbarui pls",3
Pengguna Google,2025-03-07 00:29:53,"TikTok sekarang knpa yaa KLO mau di buka pasti selalu macet-macet smpe""hp nya jdi mati",5
Pengguna Google,2025-03-23 23:17:10,akun hilang sendiri dan sering ngebug tolong di perbaiki,1
Pengguna Google,2025-03-03 04:09:05,"Aplikasinya sangat bagus sekali,tetapi saya mendownload nya sangat lama untuk menginstal",5
Pengguna Google,2025-02-21 09:49:45,Kerjaannya update terus.... Kalo ngga di update kg bisa kebuka,1
Pengguna Google,2025-03-04 09:33:03,Aplikasi bagus...cuma capek aja harus hapus download gitu trus krna apk gak jalan,5
Pengguna Google,2025-02-21 17:17:56,Suka stuck di logo kalau mau buka sampe harus hapus apk dulu baru lancar lagi,1
Pengguna Google,2025-03-06 19:59:39,"biasa kalo masuk ke apk keluar tanpa sebab, trus gamau masuk apk.",2
Pengguna Google,2025-03-09 03:55:20,Bagus banget tapi kenapa ada bacaan akun akan di hapus tolong perbaiki karna akun tiktok itu aku tiktok saya satu satunya pls tolong benar kan kenapa ada bacaan akun tiktok saya akn di hapus,4
Pengguna Google,2025-03-08 01:38:57,Bagus tapi setiap besok nya gabisa masuk tiktok lagi cuma logonya doang jadi harus donload ulangg,5
Pengguna Google,2025-03-09 06:43:43,"Admin nya baperan + males, masa baru ganti Poto profil 2× aja udah kena pelanggaran, mohon di perbaiki lagi pelayanan nya!",1
Pengguna Google,2025-02-25 07:45:07,Sangat bagus tapi sedikit kecewa aku Karena sering kali pull penyimpanan,5
Pengguna Google,2025-03-03 08:02:45,"Ga bisa log in tiba2 keluar sendiri terus, udah hapus tetap tidak bisa",2
Pengguna Google,2025-03-22 01:22:17,Kenapa tiktok terkadang hnya logo doang jalan satu2nya menghapus aplikasi tiktok trus download lg🥺tolong diperbaiki 🙏,4
Pengguna Google,2025-03-03 20:36:20,Aplikasi nya bagus tapi ko saya gak ada tanda live nya padahal udah 500 an pengikut,2
Pengguna Google,2025-03-04 15:52:22,karena sangat seruu dapat melihat hal hal yang belum kita tahu menjadi tahu sangat menarik,5
Pengguna Google,2025-03-04 16:38:04,"siap update, suka keluar sendiri padahal jaringan baguss",1
Pengguna Google,2025-03-09 01:55:24,tolong tiktok di perbaiki soalnya sering ada bug gak jelas,1
Pengguna Google,2025-02-22 05:28:01,"aplikasi yang sangat berguna untuk mendapatkan informasi dan hiburan, tapi kadang ada bug nya😞",4
Pengguna Google,2025-02-26 03:31:39,"3 stars dulu, Folower udah 600+ kok fitur live kamera perangkat ga muncul Yg muncul cuma live game doang",3
Pengguna Google,2025-03-22 14:25:51,tiktok kenapa banyak larangan yang gak masuk akal gini dikit salah gitu dikit salah gini gitu salah penonton sepi persetujuan lama apun.,3
Pengguna Google,2025-03-16 00:02:51,kasi bintang tiga dulu deh soalnya suka gabisa masuk ngstak trus di logo tiktoknya jadi harus donwload ulang,3
Pengguna Google,2025-03-02 13:39:20,Saya tidak dapat membuka tik tok sering terjadi bug tersebut tolong di perbaiki,1
Pengguna Google,2024-12-07 04:12:21,"apk nya baguss tapi cuma satu bug yang ku kesali yaitu ga bisa masuk ke tiktok harus di hapus dulu baru bisa masukk mohon di perbaiki, mohon untuk pembuatan tiktok perbaikin cepet",1
Pengguna Google,2025-03-09 05:49:34,gak jelas sinyal bagus tapi tulisannya eror dan gak ada koneksi internet,1
Pengguna Google,2025-03-02 09:51:56,"Tiktok udah gak recomendet, dikit2 PELANGGARAN. Jadi pada gk suka sama APK tiktok ini.",1
Pengguna Google,2025-02-24 08:24:42,Bagus sih bagus ya tapi kok waktu mw edit video jadi slowmo pake sulap eh sulap nya gaada,4
Pengguna Google,2025-02-28 04:20:27,Tolong di perbaiki lagi masa mau buka tiktok harus ..hapus download lagi,4
Pengguna Google,2025-03-02 11:55:53,"Menghibur dan bisa buat belanja, aplikasi terlengkap deh, mantul",5
Pengguna Google,2025-03-04 02:17:28,"Setiap mau update selalu lama,,,,bolak balik hrus hapus dlu download lagi😌",4
Pengguna Google,2025-02-24 12:29:10,Aplilasi cukimai..koment dikit malah dihapus..tapi kalau komplotanya penjilat aman2 aja..,1
Pengguna Google,2025-03-07 16:12:44,Apk nya kadang keluar sndiri. Udah gak seru lagi tiktok ini,2
Pengguna Google,2025-02-21 09:08:06,Akun saya sudah followernya 1800 lebih tetapi fitur game seluler belum ada ..mohon untuk di perbaiki,3
Pengguna Google,2025-03-01 03:08:27,saya kasih bintang satu karena di hp saya tik toknya eror gk bisa live gk bisa buat story dll tolong dong tik tok mb nya di kurangin plis,1
Pengguna Google,2025-03-10 07:00:18,Setelah di update tiktok nya...efek sulap nya hilang. Gak ada lagi,2
Pengguna Google,2025-03-06 06:17:18,Tiktok setelah di update kok tidak bisa di buka kenapa TikTok,2
Pengguna Google,2025-03-08 14:42:32,Kok pas mau buka tiktok tiba-tiba gk bisa login dah,1
Pengguna Google,2025-03-26 22:40:32,"Bintang satuu gak ramah org akun gw GK ngapa-ngapain malah di blok. Minimal kalo mau ngeblok kasih penjelasan dulu lah ege sekarang malah kena pelanggaran apa"" kena pelanggaran padahal konten gw juga bukan konten senonoh yg aneh"" juga kagak. dulu juga gw bikin postingan tentang DAKWAH AGAMA kena pelanggaran, situ waras? minimal di kasih penjelasan yang jelas biar kita tahu kesalahan. dasar!",1
Pengguna Google,2025-03-27 20:43:20,"tiap upload vt ngeblur mulu jembut, ud di upload kualitas tinggi jg sama aja",2
Pengguna Google,2025-03-09 14:59:32,ngelek setelah di update dan tdak bisa masuk tiktok nya,1
Pengguna Google,2025-02-20 12:47:02,Perbaikin dulu bug nya loll Pas buka cuma ada logo doang Trus hrus download lagi biar bisa tt njrrit,1
Pengguna Google,2025-03-08 11:06:09,"terimakasih sudah menghadirkan aplikasi ini, tapi mungkin perlu di perbaiki kembali. terimakasih",4
Pengguna Google,2025-03-10 07:31:19,"baik sekali dan sangat menyenangkan ,namun juga sangat sensitif terhadap pelanggaran",5
Pengguna Google,2025-02-25 12:20:03,"sering eror, lemot, gak bisa di buka padahal udah di update apknya ??",1
Pengguna Google,2025-02-27 10:09:57,"Tiktok nya kenapa ya, kalo sudah seminggu susah si buka harus instal ulang",2
Pengguna Google,2025-02-28 10:42:42,Bagus sih tapi nggak ada fitur sulapnya/patah patah nya,4
Pengguna Google,2025-03-30 08:33:17,tiktok knpa sih tb² bgt gabisa DM tiktok/kirim pesan alesannya umur dibawa 18 THN helas² umur udh melebihi. jgn gini dong plis sama aja merugikan semua orang trs tb² gada logo tiktok shop nya lgi hadeuuuhh. mohon perbaikannya gimna ini tiktok???,1
Pengguna Google,2025-03-07 11:07:50,kurang menarik gara gara ada bug nya segera diperbaiki ya,2
Pengguna Google,2025-02-19 16:33:26,"tolong kadang kalo mau buka suka bug tiba"" keluar sendiri menyebabkan hp frame parah",5
Pengguna Google,2025-03-02 07:19:31,tiktok makin hari makin rusak suka stuck di logo bikin HP jadi ngeblank dan lag,2
Pengguna Google,2025-03-14 09:16:54,Sangt jelek kalo setiap mau masok tiktok hp slalu mati dan kembali ke logo sangat jelek sekali tik tok sekarang,1
Pengguna Google,2025-03-05 11:55:51,Gajelas kadang gabisa dibuka dan jadi lag kayaknya aplikasinya ada virus dah,1
Pengguna Google,2025-02-26 16:57:51,Jelek! Apaan di tinjau mulu kaga selesai selesai sekali selesai ga ada yang nonton,1
Pengguna Google,2025-03-05 10:45:49,aplikasi nya bagus tapi kadang gak bisa di masukkin apl nya dan aplikasi ini membuatku over thinking💀,4
Pengguna Google,2025-03-07 22:45:06,"kirain hp ku yg kyk taik, sring ngebug pdhl ram msih bnyak & jringan g eror, eh trnyta aplikasinya yg emg kyk taik 🙏",3
Pengguna Google,2025-02-17 12:40:16,aneh bgt ini tiktok udh di install ttp aja gabisa kebukaaaa👎🏼,1
Pengguna Google,2025-02-17 22:01:16,"Kenapa makin lemot ya tiktok ya, pada hal dah diupdate, piye kiiii",5
Pengguna Google,2025-02-26 08:56:08,entah knp belakangan ini tiktokku sering GK bisa dibuka kalo mau buka hrs download lagi baru bisaa tlg yg tau masalhnya 😔😔,2
Pengguna Google,2025-03-07 03:36:52,aplikasi banyak viruss ya ginii dari dulu ga pernah di benerin bug nya,1
Pengguna Google,2025-02-18 17:38:51,Kenapa sulit diupdet muter trs...padahal wifi nyala g ad kendala,3
Pengguna Google,2025-02-25 12:08:12,"Aplikasi nya terlalu berat, sering eror dan Nge Bug",2
Pengguna Google,2025-02-26 09:57:15,"apk buruk,tiap mau masuk hpknya keluar sendiri padahal sinyal lancar",2
Pengguna Google,2025-03-05 20:49:46,Kadang suka macet nanti uninstall ulang baru bisa kebuka lagi,5
Pengguna Google,2025-03-27 11:44:19,Tiktok saya suka lag terus kenapa sih? Harus di hapus dulu terus di download lagi,1
Pengguna Google,2025-03-04 03:00:59,Tiktok nya susah di buka dan pas udah bisa di buka tiktok nya tuh ngelag parah beda sama tiktok yg dulu,2
Pengguna Google,2025-03-10 05:16:16,menarik sih sebenernya kurang efisien dikarenakan banyak bocil fomo gk punya etika,3
Pengguna Google,2025-03-04 09:11:14,Tik tok udah rusak ajg😹 Tiba tiba keluar sendiri padahal jarigan sama sinyalnya bagus loh,1
Pengguna Google,2025-02-18 15:21:16,Kenpa tiktok ngga bisa di buka muncul tulisan tidak tersedia,1
Pengguna Google,2025-03-04 04:05:57,sering lag bangettt pas di buka dan selalu gk bisa di buka,2
Pengguna Google,2025-03-09 11:45:08,"Kenapa di saat saya live dan sudah mengundang teman naik ke room,tampilan mic d bawah tidak ada,yg lain ada gua kaga ada",3
Pengguna Google,2025-02-16 22:00:48,"Tiktok saya sering GK bisa dibuka cmn ad logo tiktok aj terus nunggu ny lama bgt, dann harus di download ulng ini udh kesekian kliny di download ulng karena GK bisa di buka",3
Pengguna Google,2025-03-04 19:18:02,"aplikasi nya tiba"" lag sendiri padahal jaringan suport malah nge bug",1
Pengguna Google,2025-03-07 15:15:32,Keluhan saya ada bug sedikit tapi kadang-kadang banyak tapi tetep ok sih,5
Pengguna Google,2025-03-03 02:11:38,"BUG FOLLOWING, aplikasi pengguna terbanyak tapi masih sering terjadi bug",1
Pengguna Google,2025-03-07 06:57:59,Sekarang tiktok kok suka ngelag ya padahal udah bagus jaringan saya tolong ya tiktok dibenerin,2
Pengguna Google,2025-03-03 12:58:03,Sebetulnya kalau kita gigih dan sabar dalam bermain tiktok ini bisa dapat cuan,5
Pengguna Google,2025-02-28 01:12:33,"apk enk buat bikin vid,atau nonton,namun tiktok saya bisa chat tpi ga bisa bikin streak",3
Pengguna Google,2025-03-10 04:33:55,"Jadi apakah saya sama dengan yang lain?? Tiba-tiba tiktok saya tidak bisa untuk mengedit atau sulap,kan biasanya tiktok saya itu bisa untuk di edit,dan saya ingin sekali agar di adakan untuk mengedit atau sulap,saya mohon, apakah ada yg sama??",5
Pengguna Google,2025-02-17 22:21:07,Selalu terjadi bug ketika ingin masuk ke aplikasinya🙏🙏🙏,1
Pengguna Google,2025-02-18 10:29:57,apk ini banyak vidio nya dan anti seteres tapi ada bug tolong di perbaiki ya🥰,5
Pengguna Google,2025-03-01 09:14:27,Sangat bagus dan kita juga terhibur dengan banyak video nya dan tidak membosankan,5
Pengguna Google,2025-03-04 20:35:29,"I Love It ! Gara2 Aku Aktif Di Platform TikTok, Bakat Aku Sebagai Dance Cover & Juga Lady Gamerz, Jadi Lebih Dikenal Oleh Banyak Orang 💜",5
Pengguna Google,2025-02-07 04:30:36,"awalnya si bagus bisa di buka, tapi kenapa sekarang gabisa di buka ya jadi ngestuck di logo aja terus langsung bug,setiap hari saya harus hapus dlu baru instal lagi",1
Pengguna Google,2025-03-05 01:55:12,Kalo bug di suruh download lagi males jadi nya,1
Pengguna Google,2025-03-07 12:09:48,"Menguras batre, di hp bikin panas, dan muter video sering ngelag",1
Pengguna Google,2025-02-26 15:31:19,"Kenapa fitur tiktok sekarang semua bug, masuk live juga bug semu",1
Pengguna Google,2025-02-21 15:13:21,"Tolong perbaiki aplikasi TikTok nya, sekarang² ini sering bug🙁",2
Pengguna Google,2025-02-26 12:00:14,Kaga jelas tiba tiba gak bisa di buka terus masa iya harus download ulang terus,1
Pengguna Google,2025-02-16 03:33:59,Aduh ini tiktok kenapa dah mau buka apk nya malah stuck di logo..,3
Pengguna Google,2025-03-03 05:29:35,"Fyp sering muncul konten yang sama dan akun yang sama, tolong perbaiki",1
Pengguna Google,2025-02-19 13:12:56,Lagi enak2 nonton malah ada iklan pop up ditengah2 video,5
Pengguna Google,2025-02-27 22:31:37,"Sangat baik dalam dunia hiburan dan ilmu pengetahuan ,dan informasi digital",5
Pengguna Google,2025-03-09 09:22:01,Kok tiktok nya pas udh di update gak bisa di buka gimana cara nya ya?,5
Pengguna Google,2025-03-01 12:20:49,Kenapa jadi lag banget suka keluar sendiri dri apk ny padahal jaringan bagus,1
Pengguna Google,2025-02-22 15:09:02,Setiap tiga hari selalu tidak bisa di buka harus di hapus dan instal lagi baru bisa di buka,1
Pengguna Google,2025-03-06 07:17:06,ko sekarang tiktok begini setelah update lama banget masuk nya,1
Pengguna Google,2025-03-27 08:32:15,Jelek bgt aplikasinya masak semuanya itam dan tidak dapat menggunakan filter,1
Pengguna Google,2025-03-17 16:54:37,"semenjak aku perbarui tiktokku gk bisa dibuka muncul tulisan tiktok aja, kalo boleh tau kenapa ya ?? kalo dihapus hilang semua gk ??",2
Pengguna Google,2025-03-09 08:03:07,Bagus sudah bisa foto dan banyak filter natural,5
Pengguna Google,2025-03-10 00:10:18,"Suka keluar sendiri dan stuck di logo, tidak bisa masuk. Harus install ulang",3
Pengguna Google,2025-03-07 09:11:39,"kenapa sekarang sudah tidak ada fitur status aktivitas, tolong kembalikan fiturnya",1
Pengguna Google,2025-02-28 10:53:24,live karaoke di hp infinix hot 30 masih mono hasil audionya,2
Pengguna Google,2025-03-02 10:45:03,min coba aktifin fitur patah patah di hp infinix smart 8 dong,4
